Volume;MaxStress;x1;x2;y;g1;Feasible
0.0302776734985498;13316.7819104482;0.0031371879494755;0.00666190265606319;2.18109314698721;-86683.2180895518;1
0.0189263828688329;21201.3301519379;0.00224488540093801;0.00428750202705894;1.85348850774365;-78798.6698480621;1
0.0266730939747845;15032.2289633717;0.00303441425363843;0.00597330123881425;1.96198157526448;-84967.7710366283;1
0.0205425097949546;19525.0124575364;0.00235538984297239;0.00463379288272911;1.9317870137609;-80474.9875424636;1
0.0129436741885607;31418.5358622687;0.00145572929499776;0.00283944825721165;2.02635098120463;-68581.4641377313;1
0.00668862249167805;59848.4987704283;0.000763708389471757;0.00150398576790187;1.9465287023795;-40151.5012295717;1
0.0263243018251633;15295.5688513312;0.0028347203250287;0.00586992138683439;2.07951967515264;-84704.4311486688;1
0.0428207684418443;9360.31386298699;0.00457877314398087;0.00946846591779074;2.11047800039986;-90639.686137013;1
0.00652541446421212;62276.4889661231;0.000767164054301718;0.00150007519398563;1.84380097656151;-37723.5110338769;1
0.0512393134268039;8446.34310095847;0.00395935793971505;0.01;2.98479670731979;-91553.6568990415;1
0.0200463756621109;20038.0300233536;0.00225393184355357;0.00451214898436862;1.97556829353144;-79961.9699766464;1
0.0401358304248292;10037.828461019;0.00449965225582934;0.00906088800861695;1.97543861124565;-89962.171538981;1
0.00987296482753608;41301.5901076698;0.00123061893117462;0.00223030537801864;1.75192647438921;-58698.4098923302;1
0.00692493412218214;58048.1623389597;0.00078407472641585;0.0015438904528693;1.98044978263221;-41951.8376610403;1
0.0416363276888084;9633.1228828133;0.00473609491993077;0.0093200646845893;1.96311663716542;-90366.8771171867;1
0.0208710189590196;19225.5227097624;0.00243065843046141;0.00472156942010244;1.89418425088714;-80774.4772902376;1
0.044929993218633;8928.57839899319;0.00483076720383489;0.00996567601181838;2.09343804694262;-91071.4216010068;1
0.0179686340834107;22546.6440988298;0.0021022978325733;0.0041138458022567;1.86160450472695;-77453.3559011702;1
0.0404965076261679;9923.87436224296;0.00457617440080363;0.00913072994674665;1.96211961264599;-90076.125637757;1
0.011689182975332;34256.1358854453;0.00133787692347418;0.00263055905080415;1.94003728947128;-65743.8641145547;1
0.00643464846370669;62417.9902013522;0.000762927713945169;0.00146009659475699;1.8511259798391;-37582.0097986478;1
0.0160499063025634;25147.1026883167;0.0017769567045455;0.0035406790063112;2.04675678204395;-74852.8973116833;1
0.0174414245918511;23138.4897418126;0.00192912870129029;0.00384725537988054;2.04892379554192;-76861.5102581874;1
0.00614048730975716;66628.9203335226;0.000644021593513148;0.00138428275633827;2.10722838380737;-33371.0796664774;1
0.0459859866176161;8803.8526217974;0.0048380239772751;0.01;2.17669379256708;-91196.1473782026;1
0.0228543622477216;17661.8363764226;0.00242412173199635;0.0050847595758576;2.11327159820569;-82338.1636235774;1
0.0396892617046494;10101.1618337073;0.00446135174927393;0.00891142639874551;1.98099957965913;-89898.8381662927;1
0.0201137481475831;19929.6091544386;0.00225393184355357;0.00451214898436862;1.98896410350084;-80070.3908455614;1
0.00851593682114695;47881.5767720956;0.000959668147477137;0.00195319908615072;1.93378844569035;-52118.4232279044;1
0.044984791315;8917.50550427652;0.00478998636710563;0.00991449364213011;2.12539124768405;-91082.4944957235;1
0.036035768759256;11137.7926890175;0.00408372445015316;0.0081168720424848;1.95835950506044;-88862.2073109825;1
0.0433394714413499;9275.00680494227;0.00463177732031558;0.00953519264672354;2.12189454511926;-90724.9931950577;1
0.0133889510165534;30105.6958022246;0.00158839485522214;0.00301547619238926;1.86422219274429;-69894.3041977754;1
0.0314117400242367;12755.6921370015;0.0033607335130429;0.00694406762322449;2.10986579124726;-87244.3078629985;1
0.0408978299276585;9812.89075740361;0.00466803854865021;0.00915638166629111;1.95580580745111;-90187.1092425964;1
0.0220639683841647;18260.1561045013;0.00234122779002539;0.00483405580597859;2.14445521695891;-81739.8438954987;1
0.0481517649527013;8601.56622297597;0.00425976778746555;0.00996602132124888;2.60579539491462;-91398.433777024;1
0.0092713323829444;43661.778595417;0.000922849513931711;0.00201076288758359;2.28707191314941;-56338.221404583;1
0.032002009257175;12608.4603250696;0.00334267620715323;0.00707276107753066;2.15643188341484;-87391.5396749304;1
0.0236319863026851;17027.2284560128;0.00271092814620537;0.00535199029573731;1.92299468828432;-82972.7715439872;1
0.00961718953255623;42345.1564857908;0.000995107910518096;0.00214297989069776;2.15696032860651;-57654.8435142092;1
0.0108781724896439;36840.9216363578;0.00116162693873595;0.00240374655700987;2.11447410820799;-63159.0783636422;1
0.0388581010159295;10407.5552739314;0.0041810224964841;0.00871133807208476;2.07008977073421;-89592.4447260686;1
0.0160686145822418;24899.0192214166;0.00178956640519937;0.00359053667350224;2.00915287717186;-75100.9807785834;1
0.0365178281867103;10981.2410082609;0.00414646538151681;0.00822002745139178;1.95571277360247;-89018.7589917391;1
0.0120900808547727;33257.6707743078;0.00133506933074374;0.00267797328727186;2.04374084972614;-66742.3292256922;1
0.0431224265590348;9322.36779936586;0.00484737934575599;0.00971506592576723;1.97422537363946;-90677.6322006341;1
0.0493200803549865;8560.25576846225;0.00442802350439983;0.00999872236514096;2.62906880722481;-91439.7442315377;1
0.0305408617106904;13139.7860725887;0.00334229043929797;0.00681659709618576;2.046108579145;-86860.2139274113;1
0.0174304822475956;23193.1379079849;0.00189653828155228;0.0038226604366087;2.0933334832906;-76806.8620920151;1
0.00916254100846574;44154.0005800619;0.00104414685142795;0.0020861722342814;1.92588861346078;-55845.9994199381;1
0.0207982706442949;19342.243245924;0.00243065843046141;0.00472156942010244;1.88021887511155;-80657.756754076;1
0.00617661226546974;66328.0992111155;0.000762927713945169;0.00143404035052396;1.721039602827;-33671.9007888845;1
0.0258339362117011;15537.7086546126;0.00285944306799709;0.00573754574414422;2.03369403555402;-84462.2913453874;1
0.0372917448517888;10759.938299909;0.00421909495826875;0.00833120354858807;1.9779272404153;-89240.061700091;1
0.014022282158882;28703.1920212601;0.00155591446630506;0.00310568509915745;2.03430804220576;-71296.8079787399;1
0.0467278508571567;8713.52947451391;0.00465033296196179;0.01;2.3165940809572;-91286.4705254861;1
0.0303460354975854;13268.5133009172;0.0031241061966777;0.00664520447687298;2.20335634901375;-86731.4866990828;1
0.0322983465239618;12428.9284372769;0.00346732712547376;0.00712419896406546;2.10787605414359;-87571.0715627231;1
0.0240779454104888;16757.223184524;0.00274756796323066;0.00535405686664723;1.96974946345513;-83242.776815476;1
0.0155213807049268;26009.6177321392;0.00178860719713367;0.00345822995702472;1.94572585123873;-73990.3822678608;1
0.0261559967215887;15506.9972869718;0.00304669420468513;0.00581096619911135;1.92901227180186;-84493.0027130282;1
0.0225850796879885;17793.2336582874;0.00235538984297239;0.00496136302560588;2.17214279288279;-82206.7663417126;1
0.0144274924266482;27781.3054935539;0.00155591446630506;0.00319988531240897;2.08767755734151;-72218.6945064461;1
0.0220639683841647;18260.1561045013;0.00234122779002539;0.00483405580597859;2.14445521695891;-81739.8438954987;1
0.0496891315065298;8533.85037518592;0.0040677485133455;0.00995505004655063;2.81957512713846;-91466.1496248141;1
0.0265523671987223;15183.179489715;0.00297099922288769;0.00588067068169551;2.01759313421684;-84816.820510285;1
0.00714648811304082;56824.3563595468;0.000785158139204432;0.00162093386643843;2.00590296519031;-43175.6436404532;1
0.0250421270140813;15995.8540551312;0.00268411706719489;0.00553767874394226;2.10570627970117;-84004.1459448688;1
0.0064346484637067;62417.9902013522;0.000762927713945169;0.00146009659475699;1.8511259798391;-37582.0097986478;1
0.0379150267770745;10614.8434093242;0.00416623429156229;0.00850379110054954;2.02823985966427;-89385.1565906758;1
0.00661316236485154;61004.2543635998;0.000763708389471757;0.00150398576790187;1.90122042814629;-38995.7456364002;1
0.00475049150193983;90049.039133847;0.000520238239951339;0.00114620698536888;1.88843338919585;-9950.96086615296;1
0.0477961422892579;8661.28314705751;0.00427135555487058;0.00996602132124888;2.57041980624458;-91338.7168529425;1
0.0440920508912239;9105.128739638;0.00520160245225665;0.00999551506125149;1.86344611855462;-90894.871260362;1
0.0152968131864661;26423.6653507032;0.00154765991111836;0.00333911763082296;2.24274609689468;-73576.3346492968;1
0.00835988958647194;49330.2529941539;0.000959668147477137;0.0019495876342307;1.86443250522361;-50669.7470058461;1
0.0358524681165539;11181.4488826652;0.00408372445015316;0.00803351198104228;1.95835950506044;-88818.5511173348;1
0.0215985483706942;18554.4081119947;0.00232813260493859;0.00478852675039463;2.08941292525924;-81445.5918880053;1
0.00626061912707452;64829.720651978;0.000664639308855731;0.00135961852286851;2.16191746719636;-35170.279348022;1
0.0106565222275847;37676.8624369869;0.00122808840725033;0.00239089992886088;1.93195236181665;-62323.1375630131;1
0.0450372357126286;8912.97412422161;0.00480375377855624;0.0099687848123393;2.1131900465288;-91087.0258757784;1
0.0413779082058758;9678.66787845888;0.00473609491993077;0.00931346276114835;1.93958792867845;-90321.3321215411;1
0.014402326168726;27900.9921910479;0.00153426506993002;0.00316792313438835;2.12862818558718;-72099.0078089521;1
0.0213242906061273;18796.2821152373;0.00240251518851412;0.0047653633500451;1.98578766183713;-81203.7178847627;1
0.00502173265834536;82897.212237677;0.000557721955790388;0.00117708962304824;1.91920742096482;-17102.787762323;1
0.00791884323922271;50905.2000396435;0.000846727245346099;0.00173644906866545;2.12781760632023;-49094.7999603565;1
0.0223207515876851;18001.1067895914;0.00235538984297239;0.00490115085115356;2.15052850045043;-81998.8932104086;1
0.0293378210273093;13715.499840884;0.0033063366897223;0.00662104503079496;1.96562772925823;-86284.500159116;1
0.0161423356794107;24808.5454864244;0.00186280614660536;0.00363830719420975;1.9202336739331;-75191.4545135756;1
0.0252628430610181;15905.5788122729;0.002615480831594;0.00552724727571978;2.19455556161323;-84094.4211877271;1
0.00697812681682449;57463.7752700021;0.00078407472641585;0.00156704782928605;1.98148921242739;-42536.2247299979;1
0.00749814863202834;54047.2514363728;0.000863738636356612;0.00166238046948317;1.95617118080439;-45952.7485636272;1
0.0237651272556525;16867.899704079;0.00271092814620537;0.00535199029573731;1.94543045241178;-83132.100295921;1
0.0234283466903609;17248.6048368134;0.00276243432056929;0.00535199029573731;1.84981850344241;-82751.3951631866;1
0.038304125591856;10509.4606117709;0.00405976140658696;0.00839872436904191;2.14507443156935;-89490.5393882291;1
0.0121195688497832;33097.4937564978;0.00133506933074374;0.00269093347628454;2.04374084972614;-66902.5062435022;1
0.0482433464184001;8601.52715277684;0.0042597871363524;0.00999880033470909;2.60579539491462;-91398.4728472232;1
0.00984959849078233;41357.7636732438;0.00123061893117462;0.00223030537801864;1.74230369249047;-58642.2363267562;1
0.0362728529960284;11064.7091969391;0.00413364004955848;0.0081168720424848;1.95999267797478;-88935.2908030609;1
0.0191042966573254;21113.6624388981;0.00224778575872207;0.00428750202705894;1.88837282597396;-78886.3375611019;1
0.046695478378207;8727.54069326538;0.00445916296438579;0.00992556887820953;2.40768400523442;-91272.4593067346;1
0.0294788276970284;13661.0087439472;0.00334640799514821;0.00656168889170819;1.97835514544729;-86338.9912560528;1
0.0120900808547727;33257.6707743078;0.00133506933074374;0.00267797328727186;2.04374084972614;-66742.3292256922;1
0.0450776854841184;8881.4917658996;0.00488564904508494;0.01;2.07749968336244;-91118.5082341004;1
0.0181602207815383;22111.1745138229;0.00203471998003787;0.0040824102323591;1.98510281936176;-77888.8254861771;1
0.00668179690835005;59968.9821803897;0.000762174026412151;0.00150398576790187;1.9465287023795;-40031.0178196103;1
0.0374708686845743;10680.0586499138;0.00411622027518975;0.00834344656108092;2.04349693472985;-89319.9413500862;1
0.0143818286690697;28008.7247525119;0.00155676247819019;0.00321428477835571;2.06475460909528;-71991.2752474881;1
0.00554132502776682;74171.2522726309;0.000583519458108994;0.00125850360751691;2.0843015740731;-25828.7477273691;1
0.0214135110819841;18765.2512424227;0.00241012608877479;0.00482307613714651;1.97218657583864;-81234.7487575773;1
0.0282652797014903;14188.5697191985;0.00305318144549924;0.00627710112503722;2.08186096087895;-85811.4302808015;1
0.00861389526035479;46889.6538268716;0.000960912769558449;0.00194843479377216;1.98143590867272;-53110.3461731284;1
0.0107562403139208;37611.159660232;0.00106350184549394;0.00231711060238923;2.31424098076931;-62388.840339768;1
0.0164012369864526;24713.9306948381;0.00190243746234161;0.00364236472385118;1.93852563040075;-75286.0693051619;1
0.0219538610244732;18280.1011768187;0.00233472827419744;0.00483490687402356;2.1293760635113;-81719.8988231813;1
0.0279609331531801;14356.1236070676;0.00310594235419511;0.00621502056247718;2.02492623415437;-85643.8763929323;1
0.0109910414826712;36682.1266538176;0.00116162693873595;0.00240415732862836;2.15555432329741;-63317.8733461824;1
0.048062082040435;8624.30257191069;0.00425326178295592;0.00993447552321525;2.60833233125118;-91375.6974280893;1
0.01233718609383;32884.1679798632;0.00133506933074374;0.00269093347628454;2.11530516475689;-67115.8320201368;1
0.0243083228353073;16583.5401702484;0.00272083332971289;0.00538464098973092;2.01654758285424;-83416.4598297516;1
0.029043130461641;13831.9647220906;0.00326151896431973;0.00653602942263317;1.97835514544729;-86168.0352779094;1
0.0203531259103266;19722.1358403188;0.00225393184355357;0.00455979670300855;2.01516358636272;-80277.8641596812;1
0.00522446801111055;78828.4241356195;0.000581376860336999;0.00112562189117078;2.0843015740731;-21171.5758643805;1
0.0169491549504212;23794.617825929;0.00172514578265556;0.00369956268403963;2.23168253571563;-76205.382174071;1
0.00553166091110472;74444.6019201784;0.000581376860336999;0.00125850360751691;2.0843015740731;-25555.3980798216;1
0.030035510595582;13555.7771099614;0.00330513102379516;0.00683759828777152;1.99541312898657;-86444.2228900386;1
0.00890015442804356;45210.5504432292;0.000922849513931711;0.00195356931430396;2.18480591845844;-54789.4495567708;1
0.00916935279368993;44089.2119365583;0.00104568121448756;0.0020861722342814;1.92588861346078;-55910.7880634417;1
0.0170336556352731;23660.7760866242;0.00172514578265556;0.00369956268403963;2.25169679708019;-76339.2239133758;1
0.0232615144527279;17335.8783083202;0.00274747789557073;0.00522857118604818;1.87731923053504;-82664.1216916798;1
0.0256544908931103;15645.3912374422;0.00293978242794286;0.00579123683312757;1.9315264739941;-84354.6087625577;1
0.0210487965375686;19032.3454155595;0.0024107059110394;0.00472764576626854;1.94252924581969;-80967.6545844405;1
0.0293019048259879;13743.0151760103;0.0033063366897223;0.00662104503079496;1.96074548569501;-86256.9848239897;1
0.0325713731603422;12355.1147338455;0.00349355285832301;0.00716161334077149;2.11616334861964;-87644.8852661545;1
0.00538201559445878;74770.1878561902;0.00061000495732113;0.00121621639434384;1.95163229024156;-25229.8121438098;1
0.0121506218978282;33089.6502574859;0.00134165940818947;0.00269157132932614;2.04374084972614;-66910.3497425141;1
0.0175086059732885;23031.2927512563;0.00201055381093113;0.00390280870249955;1.95201848763589;-76968.7072487437;1
0.0394831780943049;10168.2058766149;0.0041810224964841;0.00871693208605423;2.13246348739997;-89831.7941233851;1
0.0106156611702931;37871.9883475394;0.00120317365896591;0.00239613823056402;1.9539453698271;-62128.0116524606;1
0.0321282260538045;12511.1819936644;0.00351247677371712;0.00718372102168265;2.04444921427418;-87488.8180063356;1
0.00617683337560008;65131.1817679002;0.00074863185263419;0.00140573569579712;1.7990173487032;-34868.8182320998;1
0.02096061403062;19105.3970047635;0.0024107059110394;0.00472156942010244;1.92824681497528;-80894.6029952365;1
0.0304700756801211;13149.8875964539;0.00342868230910461;0.00680998445945708;1.98804710487547;-86850.1124035461;1
0.0267216102836281;14994.2979518703;0.0030784764329374;0.00602483094900843;1.92299468828432;-85005.7020481297;1
0.00972079288408616;41397.6712942895;0.00101783543393664;0.00214297989069776;2.15709138988402;-58602.3287057105;1
0.04269071604337;9391.0643523899;0.00480029837356755;0.00958617305557942;1.98017474420254;-90608.9356476101;1
0.0313855643416877;12919.3103826516;0.00335038474737201;0.00683131229340338;2.14646679094232;-87080.6896173484;1
0.0130530798045844;30901.0247214166;0.00146096866196339;0.0028893133491127;2.01811297281976;-69098.9752785834;1
0.0210271548647556;19086.4958574612;0.00242569086159645;0.00472156942010244;1.92824681497528;-80913.5041425388;1
0.0179123636720751;22602.2060457284;0.0021022978325733;0.00409905299979566;1.85604143107395;-77397.7939542716;1
0.0277442232176802;14504.4213740107;0.00333692145411224;0.00631487765251836;1.81510403914609;-85495.5786259893;1
0.0166019519427176;24135.1218381109;0.0018537903570423;0.00371912422659283;1.99887726074648;-75864.8781618891;1
0.0391891749071942;10272.4713438556;0.00445273412633288;0.00872902561793586;1.97517644044805;-89727.5286561444;1
0.0517315479445497;8432.81867368887;0.00402241670237699;0.01;2.99972167038282;-91567.1813263111;1
0.00735612443816849;54393.3293962901;0.000818468571127163;0.00164227729767155;2.01283644590507;-45606.6706037099;1
0.00786873410969957;51486.7170100654;0.000803920462446723;0.00170091293632075;2.24549112450271;-48513.2829899346;1
0.037181661019807;10860.5405347273;0.00447412184024039;0.00839476260586245;1.82942752880923;-89139.4594652727;1
0.0293986233450671;13669.3094707239;0.0033063366897223;0.00662104503079496;1.97388390075957;-86330.6905292761;1
0.0411152328564026;9803.07760055464;0.00457617440080363;0.00909693185436198;2.03023256993553;-90196.9223994453;1
0.0148412240148019;27262.5471299312;0.00159937116472864;0.00333092558115049;2.06475460909528;-72737.4528700688;1
0.0171075253058385;23401.119523996;0.00193274448537781;0.00383875052657569;1.97209100632549;-76598.880476004;1
0.00778489433755234;51991.3267761867;0.000861324454874161;0.00171116030229693;2.05543549665218;-48008.6732238133;1
0.0381188798766252;10526.6041331684;0.0040183344232301;0.00839476260586245;2.14635353405339;-89473.3958668316;1
0.0404038991035011;9990.41335666168;0.00455951683605234;0.00915638166629111;1.95474885322668;-90009.5866433383;1
0.0266145545159284;15124.5308977157;0.00293273449524494;0.00597537298048566;2.02064310521098;-84875.4691022843;1
0.0108300452929289;37249.9277306394;0.00121086121407169;0.00239613823056402;2.0211887546849;-62750.0722693606;1
0.0108066241692785;37519.9148937871;0.00106350184549394;0.002320254066233;2.33017296150211;-62480.0851062129;1
0.0300401518291048;13352.3467293498;0.00336428350873209;0.00669687134840038;2.00266261687037;-86647.6532706502;1
0.00890018288284261;45210.2445936119;0.000922855757055879;0.00195356931430396;2.18480591845844;-54789.7554063881;1
0.0447348630508065;8959.99316345653;0.00483076720383489;0.00992660048297555;2.08410122626788;-91040.0068365435;1
0.0348718163323231;11647.877403143;0.00341010268602109;0.00746493870009034;2.3484531030556;-88352.122596857;1
0.0123069600182577;33019.3143475184;0.00133490737486968;0.00268026396427185;2.11381869513176;-66980.6856524816;1
0.0254334934853569;15822.618191536;0.00285944306799709;0.00573754574414422;1.9712517513715;-84177.381808464;1
0.0318164950800371;12658.3736608293;0.00331955466693959;0.00701104070584921;2.16477750215259;-87341.6263391707;1
0.0199646871651038;20224.7323999308;0.00222292588862332;0.00451214898436862;1.98686242197929;-79775.2676000692;1
0.0185608891209116;21630.9158653327;0.00196189174738697;0.00408067482547435;2.14471094270489;-78369.0841346673;1
0.0184009598085413;21783.9690640332;0.00203076612658289;0.00409091508566395;2.03744666923752;-78216.0309359668;1
0.0161146778187262;24890.2375778585;0.00185746166535795;0.00363830719420975;1.91925507813068;-75109.7624221415;1
0.035016005846376;11455.8970356465;0.00379345817726896;0.00774544320514146;2.0843015740731;-88544.1029643535;1
0.0156921525556267;25567.33195722;0.00178956640519937;0.003537398868187;1.9440230464318;-74432.66804278;1
0.0152739698707002;26603.7018705153;0.00153269612951699;0.0033443559325261;2.25139400195139;-73396.2981294847;1
