Weight;Acceleration;Intrusion;x1;x2;x3;x4;x5;Feasible
1684.0720600594;6.38114155228955;0.212502079935056;1.00066776438162;2.984022971501;2.94787434074838;1.00000626031557;2.98747923957057;1
1685.21708142416;9.18739951051676;0.0509397742397438;3;2.99999998515205;1.0001230102154;1.68179615285833;2.99410593694096;1
1672.15593307017;8.7238266264631;0.0531962902033258;1.00000046891554;1;1.00000028600495;1.20328313673702;2.99250090542962;1
1691.73734428194;10.4993639275685;0.0425010385576849;3;3;1;2.52291983766149;2.99998645375026;1
1689.98966591407;10.1221843563239;0.0432407472317653;3;3;1.00000098650231;2.2965869242931;2.99996755223547;1
1664.8017168658;8.07511165116288;0.0866582339512707;1;1.39912152205779;1;1;1.48634580731678;1
1676.14044086911;7.4996545955525;0.0713848791921111;1.0012280118058;2.99997554885384;1.00001009191104;1.20328979171503;2.84383849331331;1
1679.30207077638;6.84389757056179;0.183989025205379;1.00000030250558;2.99999969454209;2.40482733280124;1.02769631672308;2.41785800403463;1
1679.85308266704;6.93707921282895;0.165384725727042;1.00001751745568;3;2.21806076704649;1.00000380832118;2.78099219588735;1
1670.8099539604;8.50604023657691;0.0545503920258299;1;1;1;1.02463692653817;3;1
1691.78275428744;10.5093955763094;0.0424966055299119;3;3;1;2.52879310670978;3;1
1684.54871537806;9.13413465880526;0.0520833532423384;2.75407972628;3;1;1.67107477806399;2.99291526789207;1
1667.04075775995;6.98967305503047;0.0913856791108051;1.05216592314621;3;1;1;1.12701129765492;1
1672.68678827531;8.80598072509479;0.0527980465915283;1.00000050357345;1.00000000224002;1.0000540423723;1.26767512287318;3;1
1674.72097759061;6.44451142040718;0.236067601568487;1;2.99859133066264;2.70671367424738;1.00000061319622;1.12896233775816;1
1690.90251695729;10.3174905960735;0.0427175028787073;2.99917399194862;2.99999940013825;1.00000001900105;2.41506501452254;2.99996567857393;1
1671.98987943225;8.69218923145685;0.0532977444956616;1;1;1;1.17745002780156;3;1
1664.16602699758;7.96135601079784;0.093597172948388;1.00012755603542;1.54204339575649;1.00000567275374;1.00165171223716;1.26627265771193;1
1670.0089545272;8.43793587453039;0.0582547932512798;1.00036479792006;1.03773031990966;1.00000006608344;1.00000612690264;2.84306686488598;1
1686.77153123855;9.47625509048558;0.0475231871339696;3;2.99999502371313;1.00000002891205;1.88110102715271;2.99772309556249;1
1675.19579425023;6.23817871489288;0.256583665483409;1;2.98571506400854;2.92109858477094;1;1.0224131011711;1
1688.1067158467;9.73600389993663;0.0452872617569554;3;3;1;2.05270639793639;3;1
1680.59571222509;6.92139983612654;0.166546097843721;1.00051257639836;3;2.26446438335279;1;2.89981747297025;1
1683.81310149657;6.46506685866063;0.206557954291446;1.01172104681916;2.99999966018158;2.8651721201827;1;3;1
1686.09586670484;9.3821195362098;0.0487918060796129;2.90249048366707;2.99990894892108;1.00000005903614;1.82207665554383;3;1
1685.48204824083;9.23450896825099;0.0502932049922329;2.99449530100707;3;1.00000098501629;1.71446357461609;3;1
1669.21214156537;8.53450941821137;0.0576822703416303;1.00025274514233;1;1;1.08088204144398;2.54382410441703;1
1684.218918245;9.52064080746754;0.0516827896129526;1.14775779500676;3;1.00000085986307;2.11468273421697;3;1
1686.03848210871;9.35224601641822;0.0489699000287674;2.95457825701541;3;1;1.79871501163048;3;1
1688.99776813848;9.91576946197745;0.0441852525898048;3;2.99999966018158;1.00055184745306;2.1677808638421;3;1
1669.10312531114;7.3636027888797;0.0840238072280132;1.0012280118058;2.99982884249214;1.00000014219436;1.20328979171503;1.26461771781911;1
1688.27731933728;9.77013904969414;0.0450493707030928;3;2.99998437396822;1;2.07480609298346;3;1
1677.43385318961;6.23227697168122;0.249352013977127;1.00000030787495;2.9999757105958;2.96218018690917;1.00447851080916;1.46736149072547;1
1681.41943240103;6.86472657039167;0.172333213645216;1.00006240083859;3;2.36795526195331;1.00050309137052;2.97792870197349;1
1691.99742369502;10.5570304944909;0.0424863391272469;3;3;1;2.55659511514215;3;1
1668.24105393044;7.34274064976467;0.0855951993263195;1;2.9999780873575;1;1.20141281512529;1.07497699992686;1
1675.52060584891;6.5164774799544;0.229257596476726;1.04417676769592;3;2.67555256320624;1;1.31626114199249;1
1685.32626239345;9.25513821118417;0.0504464514023777;3;3;1;1.74490092632307;2.90938508175512;1
1662.35318658676;8.22781700209101;0.0770810731249945;1.00001544726734;1.12337953628064;1;1.00014747935503;1.08027495452399;1
1687.44039140799;9.6328149001606;0.046400515384179;3;2.9992193498671;1;1.99272583295306;2.95480649129333;1
1680.98065426901;6.88359550419867;0.170802947413839;1.0007165225102;2.99999977237961;2.32992168207479;1;2.91898184045372;1
1680.80538164593;6.94181155782956;0.163672597307344;1;3;2.24199973230955;1.00105148903621;2.96835437273185;1
1689.21455025916;9.96068299116783;0.0439262332492562;3;2.99999950966273;1;2.1962028391447;2.99996575280581;1
1663.58433469434;7.91676661997373;0.0963911052138702;1.00003138716426;1.59091859132933;1;1.00333810884533;1.10739536420217;1
1673.04598666423;8.86607982970415;0.0526109458940223;1.00000567286418;1;1.00000020708189;1.31447616935812;2.99956559042675;1
1669.41968174355;7.36963182762342;0.0834504347739817;1.0012280118058;2.99997554885384;1.00000210600546;1.20328979171503;1.33558053807667;1
1661.86478961954;8.2855349857991;0.0726972998196929;1.00100426548577;1.03455331643757;1.0000000005601;1.00223899622455;1.0128095475093;1
1673.24377275477;8.89903807895235;0.0525245197535891;1;1;1;1.33984365435573;2.99999845920439;1
1663.4569157906;7.84578736845696;0.0996210679326866;1.00000988841119;1.68298430671365;1;1.00186433159391;1.03338970024969;1
1690.71713444817;10.2769737519535;0.0427970840503475;3;2.99999880977667;1.00000000834245;2.39078472033868;2.9999990520381;1
1685.1174389031;9.16611645198255;0.051202169448555;3;2.99994437073553;1;1.66559893143869;2.99996625023374;1
1689.90688490053;10.1053620398389;0.0433074315188133;3;3;1;2.28637265378207;2.99909043006726;1
1674.68346140862;6.40822168460538;0.240079473451541;1.00076588254566;3;2.74217289279346;1;1.08304696578272;1
1681.29395086294;6.81390634128907;0.178719282391329;1.00035040270087;2.99730083421569;2.43298896255447;1.00002084447534;2.8851762460427;1
1673.26687615157;6.59933191982687;0.221535072260188;1.0028632232891;2.99938328344506;2.50610843015772;1;1.00639711942777;1
1682.19941330905;6.72779020844821;0.185806662004328;1.00021584293668;2.99990452162451;2.55552557346788;1;2.96148772056333;1
1679.13474548642;8.19523651201794;0.0623441117931051;1.13378321560107;3;1;1.50218825002873;2.92775195074044;1
1664.95758584653;7.47623260070774;0.106323615836778;1;2.22958281763186;1;1;1.08857094559392;1
1684.33183375027;6.33151978697417;0.214937240683009;1.00000550979831;3;2.98475267747837;1;3;1
1682.77820556273;6.51032552737976;0.20539463639358;1.00037735998383;3;2.79803243170124;1.00157664719762;2.83985979122057;1
1682.61422659412;6.54232845002954;0.202777897104741;1.0000497516249;2.99988234517037;2.76091770664294;1.0000351641441;2.8440208482564;1
1670.15530767244;8.47179040947728;0.056222843444015;1.00030379979639;1;1.01890830877801;1.00010605644917;2.87604430759421;1
1686.70574157379;9.56492210945535;0.047517972596087;2.74489021078263;3;1.00000001383274;1.94914997554144;3;1
1668.89466970303;7.23167735393991;0.085543353214843;1.00000676341375;3;1.00000717489556;1.13337845526855;1.33952980461892;1
1671.42312392868;8.60201275619728;0.0538373835245715;1.00000564985682;1;1.00000020708189;1.10429279882247;2.99957445098607;1
1690.02319834438;10.1292299852749;0.0432158494714081;3;3;1.00000000085664;2.30091159425981;3;1
1675.48959474668;6.14280318867758;0.26399998122562;1.0000049406264;3;3;1;1;1
1671.52828247542;8.61979198657434;0.0537726330103735;1;1;1.00142287898852;1.11871539138479;2.99672652335535;1
1689.40546933357;10.0001408601967;0.0437385071935366;3;2.99997516701629;1.00000005976252;2.22092788591765;2.99998017314641;1
1681.68527147165;6.71162276900623;0.190769396073137;1;3;2.58802937275722;1.01287832047403;2.79052559060545;1
1691.07003053925;10.3531976792858;0.0426515887477759;3;3;1.00000128966853;2.43648691506563;3;1
1685.58759941989;9.27432239324686;0.0499614722787145;3;3;1.00000000514222;1.7489973710209;2.96093567020029;1
1681.77250869334;6.38948208833565;0.223001505589103;1.00266768461221;2.99410096322691;2.93707177626369;1.02635241880571;2.43052967341696;1
1671.19604965982;8.57282056509309;0.0541202964804103;1.00025274514233;1;1;1.08085137299957;2.98910394789435;1
1682.27799736392;6.70363004309145;0.188087539779956;1.00014158451725;3;2.58452530905504;1;2.94937833669505;1
1677.82247091188;6.76560420399347;0.192357083731449;1.00001036209512;2.99213300589004;2.41824756762318;1.00216397773973;2.120384308183;1
1676.53048786224;6.17096937211625;0.257967518551105;1.00000165867399;2.99272316899096;2.99763453377703;1;1.2398153271685;1
1679.60934618484;6.80835094265459;0.183181658203511;1.00107726783969;2.99377226906424;2.40213455508224;1;2.5402455970996;1
1680.92736071428;6.94407547053148;0.162998179088321;1.00021171716689;3;2.23956662753473;1;2.99993359907393;1
1670.44428509466;8.48365826994096;0.0551684107540981;1;1.00027526261312;1;1.01009257152993;2.94299627358897;1
1683.09677178184;6.57146189025937;0.19862619509672;1.00096674392989;2.99999991166897;2.74180193009871;1.00001385615734;2.97140393144427;1
1665.44443060727;7.67037117691974;0.102919359758451;1;1.97935840491247;1;1.00243128872217;1.32400755623261;1
1690.95797876609;10.3289812511756;0.0426994938583011;3;2.999901065927;1.00000000660087;2.42200551050352;3;1
1671.59443023388;8.63091699553018;0.0536726576692154;1.00000469735454;1;1;1.12811754786875;2.99673554007029;1
1667.20993473136;8.40014747447108;0.0621135603832821;1;1.0188207399356;1.00001471245003;1.00275871416045;2.22017564506911;1
1685.0801834192;9.77739433326856;0.0507535441856553;1.13701433372907;2.9999999243241;1;2.22951162442619;2.99999092614256;1
1664.40839790398;7.85478431922368;0.0982166794825418;1.00002006488606;1.69280177242399;1;1.00008548454354;1.24488151996984;1
1674.2792949931;9.07700160771833;0.052320818353172;1.00000024815142;1;1;1.47405869286969;2.99981860546607;1
1691.995433877;10.5571992031865;0.0424895467722456;2.99915590229178;2.99999999895096;1;2.55659511514215;3;1
1689.72590454039;10.0668323338462;0.0434515253913282;3;2.99996365843186;1;2.26241976279526;3;1
1679.08863473804;6.88615520055678;0.174296489434517;1;2.99383194804015;2.28275107141324;1.00124276170855;2.54418237044977;1
1675.87993266776;6.22015086861175;0.255864650285058;1.00144090491768;3;2.94564202555956;1.00340017039614;1.13668325817509;1
1670.49991089713;8.38071669262609;0.0628112128470462;1.00001544726734;1.12961321677668;1;1.00014747935503;2.90530641861803;1
1676.01775337433;7.32660837469687;0.0740686686146427;1.11330403455037;3;1;1.06306247039544;3;1
1686.41184276811;9.55311439000663;0.0479917369829976;2.62021564771787;3;1.00000003463767;1.94914997554144;3;1
1668.30057726321;7.41755624163626;0.0849627477194426;1.00002792171671;2.99783034610498;1;1.24076296289272;1.0212528354916;1
1664.23311184484;7.79921777619058;0.100877779871358;1.00008930062571;1.77871606796841;1;1.00771046074065;1.14752456176706;1
1681.10452944276;6.5485234578225;0.20719036050335;1.00000932663185;2.99377226906424;2.72993957406747;1;2.5402455970996;1
1670.8783390338;8.51660092915315;0.0544640898400167;1;1;1.00000728447588;1.0334892222889;3;1
1690.35428867617;10.1994340548439;0.0429943047316696;2.99988955348067;2.99999999869549;1;2.34382509082686;3;1
1668.11000997485;8.40123446362933;0.0616642679072636;1.0003796242404;1.03773031990966;1.00000006608344;1;2.41691037202727;1
1672.97803451661;6.68331094856413;0.210760644093394;1.00114269728802;3;2.39202633635141;1;1.05913765794659;1
1662.26791640628;8.26237530800097;0.0742961945415633;1.00000151479568;1.07319321262259;1.00000000535424;1;1.08755380559374;1
1680.4120434115;6.85742432188169;0.175751517715812;1.00002023233848;2.99992475332333;2.35953680614446;1.00386593530229;2.7547175742756;1
1684.12714557086;6.38139566162822;0.212214292221536;1.00001372014313;2.98444530810788;2.94787434074838;1.00000626031557;2.99996740404974;1
1676.51824826903;6.422705345882;0.233222732218616;1.00074778857958;3;2.76301809907333;1;1.47344411528086;1
1669.50850593848;8.45559559040009;0.0568003754414431;1.00035583498256;1;1;1;2.75043344704607;1
1680.17422608612;6.61556105423461;0.203299587645933;1.00154554299864;2.99739198342447;2.64222642546935;1.00127738643652;2.41649145752467;1
1687.34279586247;9.65366086384285;0.0465812437472141;3;3;1.00013064884139;2.01768075910851;2.8891210233205;1
1691.53814703782;10.4560502748085;0.04253178758349;2.99913697194192;3;1.00000059061741;2.49737695673515;3;1
1689.72590454039;10.0668323338462;0.0434515253913282;3;2.99996365843186;1;2.26241976279526;3;1
1672.62152232099;6.698272149747;0.209441418585501;1.0028632232891;2.99933850916949;2.3648811892402;1;1.00639711942777;1
1686.07116213522;9.36834796157197;0.0488894059659826;3;2.99999853570282;1.00000545646446;1.81516121629464;2.95480142829518;1
1672.08899730945;8.70948697302946;0.0532245994610358;1;1;1;1.19145479249105;2.99797618956828;1
1682.45955414353;6.61914127065443;0.197472091683986;1;2.97240905230186;2.70041669439495;1;2.88574732234479;1
1664.11409267921;7.75658006273423;0.102700747862938;1.00008251116717;1.84764392912238;1.00000711883085;1.01472222038449;1.07274213956255;1
1682.53679599926;6.57264273127117;0.200403476612978;1;2.9999997764355;2.73195474840319;1.00168438783964;2.85344822942893;1
1665.38327905786;7.77093165507358;0.10092163974298;1.00009506824418;1.87242363030074;1.00000002589201;1.02036144512224;1.33488781525416;1
1676.60053871127;7.45263900601824;0.0710402621840729;1;3;1;1.17313113751133;3;1
1679.4785063501;6.82746869829779;0.181084597071349;1.00107726783969;2.99377226906424;2.37349735594938;1;2.5402455970996;1
1674.12268532483;6.64290258064951;0.213977090191463;1.00000306897357;3;2.47071819594576;1;1.23593582761895;1
1674.85579344732;6.44745888268472;0.235411738999331;1.0016909437151;3;2.70638933352206;1.00000643375272;1.15791143511612;1
1677.52117620278;6.4404988645395;0.230033334855605;1.0204495336542;2.99999993685839;2.77919584612875;1.00113314417596;1.66954617336279;1
1679.10426970504;6.79682637241251;0.186627092480412;1.00841080644612;2.99994564813438;2.41613061786676;1.00468682277199;2.39732802892878;1
1682.11964313845;6.58833084160126;0.199959340199341;1.00006364716402;3;2.70483265810647;1;2.79052559060545;1
1689.10039488065;9.93717604412334;0.0440456163722428;3;2.9999999243241;1;2.18139945752247;2.999998505911;1
1671.85667622111;6.80135174388185;0.194160905114704;1.00033003473377;3;2.18848359944407;1;1.01661454224161;1
1669.59982568357;7.19850793538113;0.0854270689303396;1.10508734351048;3;1;1.07165899361687;1.54914562565482;1
1681.71842544004;6.71983852448742;0.190485712406458;1;3;2.58802937275722;1.01717211770847;2.79052559060545;1
1674.24837793736;7.16073611578326;0.0782828869497704;1.06570659740719;2.99997667994991;1;1.00844157165769;2.7227593265622;1
1668.04312549496;8.24867085569366;0.0736019059527344;1.00000054884961;1.24639776242911;1.00120204569272;1;2.29213135669345;1
1678.1146271045;6.41188621489171;0.229583921837959;1.00036921398971;3;2.80536211092607;1.00120024121589;1.78640522640407;1
1686.22604188145;9.38582249177753;0.0485803495259945;2.96049176218876;2.99999288706108;1.0000000002089;1.82120277797823;3;1
1675.55998937508;6.25546714569496;0.253402891603649;1.00508368002708;3;2.90640226509921;1.00061980524877;1.10800684614537;1
1677.32003845806;6.26106222817276;0.246790968750013;1.00000010018381;2.99996844483274;2.9316802540139;1.00232137229016;1.47683401877921;1
1662.08788273754;8.20529078820759;0.0790673865894686;1.00101180591011;1.14974236083922;1;1.00116615926879;1.00470571963484;1
1675.75212865156;6.32094215556336;0.248253662206679;1.02749763351408;2.99089129262502;2.86773677363383;1;1.18473487344816;1
1667.15763414139;6.98026895212012;0.0909271281953671;1;3;1;1.01130037953791;1.1612563518551;1
1687.8362701645;9.68226349155764;0.0456877021796212;3;3;1;2.01768075910851;3;1
1683.85992587564;6.32390106176733;0.217343410107681;1;3;2.98346256555105;1;2.89542062142851;1
1671.82649729552;8.66592101075076;0.0534410609908477;1.0000048341282;1;1.00000728242126;1.15628476590057;2.99999952235383;1
1673.39497415604;6.8313502418671;0.189574665073542;1.0012280118058;2.99997554885384;2.20440011517599;1.00546802757524;1.33558053807667;1
1663.63124711013;7.74140688146058;0.10321888157629;1;1.82834699005651;1;1;1;1
1675.32425862564;6.24599441708308;0.254698394842965;1.00004588252876;3;2.90723822506543;1.00009522044551;1.05782139209134;1
1690.82001789129;10.2991205834235;0.0427498934041312;2.99999791695192;2.99999999375178;1.00000000615281;2.40410897232525;3;1
1685.23609379666;9.18850209938539;0.0509056843699655;3;2.99999912035331;1.0001230102154;1.68179615285833;2.99837312550005;1
1688.5614460185;9.82751811042167;0.0446749035409214;2.99999984725447;3;1;2.11175943563109;2.99972184920569;1
1681.46540070979;6.49565824183894;0.211233869242731;1.00009370738633;2.99387094447188;2.79120215057581;1.00123811366908;2.55617533888286;1
1680.67011739932;6.60092349097437;0.203699786373626;1.00553738036069;2.99505039727167;2.67077410145856;1.0001490590796;2.49957133726985;1
1683.14556649425;6.2993061702868;0.222060405008677;1.00000869201123;3;2.99270372338525;1;2.72562483937863;1
1667.6263117641;7.00302653460554;0.0899328665394706;1.00012755603542;3;1.00000073908487;1.01902207738509;1.25298796540027;1
1680.35481693166;6.77861153857262;0.18458121343603;1.00007689440302;3;2.45182792655256;1.00000067508443;2.65387344134345;1
1674.37276850721;6.47039046956166;0.234095041665361;1.00076588254566;3;2.67228375653665;1;1.08498189571522;1
1665.07834972322;8.08045688324265;0.0861615805640685;1;1.39912152205779;1;1;1.54842748071706;1
1686.56988357205;9.48527302585484;0.0478222324567141;2.87508655822812;2.99999999766731;1;1.89180602262153;3;1
1676.20675758419;6.22405026287554;0.254265352165786;1.00001372014313;2.99038072374926;2.94787434074838;1.00000626031557;1.21938877764284;1
1689.95046254045;10.1139091810699;0.0432699472860238;3;2.99999999780364;1.00000000128919;2.29149152192594;3;1
1680.28350129069;6.85487336481199;0.176296327773021;1.00000319945665;3;2.35953680614446;1.00386593530229;2.72584007784775;1
1679.97811187375;8.34633037048353;0.0599700748180101;1.02588317339809;3;1.00000038649909;1.60266101784933;3;1
1667.36979810939;8.42425156527208;0.0606881974829135;1;1.00027526261312;1;1.01009257152993;2.25302293248705;1
1678.6247688877;6.45213003644914;0.227198701389944;1.00000208830074;2.93754767469011;2.81924590888092;1.00116615926879;1.91945238368858;1
1681.94244409063;6.70167111907609;0.189181956281114;1.00005038861973;2.99988368655305;2.57952291003253;1.0000351641441;2.87925089886235;1
1671.03661687943;8.5509694852891;0.0543231515895958;1;1.00008702775633;1.00010956941285;1.06333644516143;2.98365044375451;1
1690.2663080605;10.1806657112874;0.0430490794881028;3;3;1;2.33239759267738;2.99999885263329;1
1665.97769731815;7.05435943716625;0.097984507077554;1.00000772474711;2.83886708629072;1.00000000936131;1.00000009780781;1;1
1676.10517667449;6.29025500368388;0.248847583847794;1.0000844869204;3;2.89303112522208;1.00771046074065;1.23442513022002;1
1672.25484843567;8.73512439919686;0.0530864401589719;1;1;1;1.21176637753429;3;1
1672.55666738837;8.78482236481172;0.052879421686975;1.00001278248805;1;1;1.25110198162548;2.99956559892649;1
1680.2786149841;6.59331680532771;0.205577032603714;1.00553738036069;2.99505039727167;2.67077410145856;1.0001490590796;2.41171075084555;1
1691.65065508143;10.4802202378092;0.0425114925074314;3;2.99999719757576;1;2.51168567455757;3;1
1685.84323983717;9.36127850921463;0.0492734209258461;2.96049176218876;2.99999288706108;1.0000000002089;1.81863685398038;2.91853822859212;1
1676.68175452681;6.2724696949106;0.247608401871043;1.00004586242542;3;2.90723822506543;1.00023388556821;1.36222901403606;1
1683.24494704038;6.55865851953353;0.199258476788306;1;3;2.75663637369084;1;2.9899822867389;1
1673.16402887756;8.88560719859239;0.0525566492238321;1.00000695796376;1;1;1.32951294693759;3;1
1663.85422000663;7.69848803321988;0.104288173810102;1.0005207458074;1.89594056792846;1.00007416777451;1.0010562483673;1.01263440059302;1
1673.65111812527;6.63003036948265;0.216817912182425;1.00299602070214;3;2.47767646959233;1.00004936554862;1.12130366422293;1
1662.96796807029;7.93564695731803;0.0957749394136529;1.00002022233087;1.54267700269022;1;1;1;1
1682.71607549573;6.47428901369156;0.20893127996729;1;2.99997436921312;2.83259791793998;1.00255171408345;2.78899852386699;1
1683.63778490197;6.40226516593199;0.21171922996984;1.0007165225102;2.99986079196286;2.91156427440217;1;2.91898184045372;1
1666.78765132255;7.05330973458261;0.0907583110362354;1.00686928035281;3;1;1.05434644840516;1;1
1687.73738000086;9.66272104440183;0.0458408032434095;2.99999998671537;3;1.00000000030734;2.00487341798399;3;1
1676.83338105787;7.51217613465145;0.0701391866346147;1.00000046891554;3;1.00000584409992;1.20328313673702;3;1
1675.62357962205;6.17770790171881;0.260246195445242;1.00014214108705;3;2.97238430049946;1;1.05831173021596;1
1678.81937430273;8.11349173699225;0.062852491674694;1;2.99999991527506;1;1.50218825002873;2.92775195074044;1
1663.98570069247;7.87136355273098;0.0983160743167169;1.00008930062571;1.67216534469204;1;1.00771046074065;1.14752456176706;1
1689.82465462312;10.0884688181111;0.043371270711214;2.99833057312977;2.99999999563465;1;2.27570771353288;3;1
1691.16629941436;10.3747905986312;0.0426259821552129;3;3;1.00000000000537;2.44949884740897;2.99905854215911;1
1684.81623875498;9.24674209314733;0.0512852045797618;3;2.99997269644574;1;1.76630990184554;2.75784239012075;1
1667.33093774928;7.18959308851007;0.0884638949764692;1;3;1;1.12680501541318;1.00000014744533;1
1668.08016926524;7.03030641666046;0.0892528253205196;1.04495886983013;3;1.00012745113122;1.01376943336853;1.34009710567553;1
1680.45906557085;6.86896067644289;0.175377213479106;1;3;2.35953680614446;1.0099393615542;2.7547175742756;1
1669.94369966567;7.03659445510121;0.0865050957914045;1.00013577294187;2.98520424885442;1;1.00659751873373;1.80228991129786;1
1665.59197817757;7.69085813671745;0.10239312463313;1.0000882700692;1.9660886306671;1;1.00818647763142;1.35401553086342;1
1665.63569425066;7.626186457827;0.103531212611037;1.00000314905709;2.04550481873512;1;1.00243128872217;1.33246007752276;1
1664.83607674828;7.82636358320684;0.0988996101270473;1.00014254812298;1.74337202013774;1;1;1.31459187314153;1
1667.73486954929;7.22877149534385;0.0877621926070491;1.00001714902258;2.99993407072311;1.00345494419897;1.14376433227084;1.05774544931761;1
1671.77655972148;8.65792786380242;0.0534866063288477;1.00000714218502;1;1;1.14982063918749;3;1
1677.98203251557;6.34021694813473;0.237416556099535;1.00005123236321;2.9883004984592;2.87688663205886;1.00061980524877;1.69058196802264;1
1678.42531190555;7.92654474007109;0.0646141438912956;1;3;1.00142111121887;1.40861859658752;2.99999912209251;1
1670.32047150666;8.43272518241617;0.0586139013855506;1.00001463927596;1.05284970468184;1;1;2.9052943896856;1
1680.16459473762;6.94223024168082;0.16434209515561;1.0007165225102;2.99999977379446;2.22023634173688;1;2.84830764087073;1
1670.56995124227;7.24770864563501;0.0826923641519674;1;2.99999224420943;1.00000210600546;1.12432282367745;1.73119944087991;1
1679.19510809536;6.85112400817336;0.177938272463883;1.00004705242967;3;2.32636345385654;1;2.52227378128643;1
1668.73711488161;7.35199092342082;0.0847075126669267;1.00017119796958;2.999998429712;1;1.20118640681523;1.1865936658388;1
1678.90334114033;6.48876991011896;0.22459373050389;1.00037713028158;2.99998565002979;2.80637162766596;1.03670264173993;1.9008565464036;1
1664.63810137125;8.57676097653681;0.0666808844729901;1;1;1.00000797038037;1.20165042374177;1.30817808794589;1
1669.73753420287;7.61137353506688;0.0810528219774872;1.00002008809319;3;1;1.33079718301898;1.1865936658388;1
1664.56301863506;7.79489154586205;0.100345717018641;1.00000534766234;1.77939716010139;1;1;1.23461226031911;1
1671.30463904977;8.58302764422409;0.0539663026299806;1;1.0000060509896;1.00010810047075;1.0886382074034;3;1
1662.76749912999;8.16814792361532;0.0814962881143878;1.00001003690179;1.21707267760781;1.00000000266868;1.00035365043767;1.12407651055803;1
1670.22363291687;8.42086425538182;0.0597736478128603;1.00125945068592;1.06886120034374;1.00000196019526;1.00063063308201;2.87346502479879;1
1689.34186676672;9.98696999613633;0.0438007426181452;3;2.99996341231543;1;2.21268279442992;3;1
1685.05911985419;9.20182637869802;0.0510298849724847;2.84472419238881;3;1.00000002992438;1.70541539006626;3;1
